T,V
291.4503,0.002621479
291.45,0.0003303751
291.45,0.0003337535
291.45,0.0003338697
291.4504,0.002660265
291.45,0.0003152756
291.45,0.0003152958
291.45,0.0003305606
291.45,0.002600858
291.45,0.002614164
291.4502,0.002631082
291.45,0.0003306095
291.45,0.0003342468
291.45,0.0003343233
291.4503,0.00266944
291.45,0.0003155605
291.45,0.0003155788
291.45,0.000331067
291.45,0.002606761
291.45,0.002613961
291.45,0.0003346213
291.45,0.0003346821
291.45,0.002616879
291.4501,0.002648103
291.45,0.0003311198
291.4502,0.002680577
291.45,0.0003164093
291.45,0.0003164307
291.45,0.0003314493
291.45,0.002607658
291.45,0.002616086
291.45,0.00033496
291.45,0.0003353283
291.45,0.0003350426
291.45,0.0003354163
291.45,0.002613694
291.45,0.002635721
291.4501,0.002667028
291.45,0.0003315374
291.4501,0.002668901
291.45,0.0003170008
291.45,0.0003170381
291.45,0.0003314851
291.45,0.002603598
291.45,0.002617948
291.45,0.0003351879
291.45,0.0003353902
291.45,0.0003353633
291.45,0.0003355774
291.45,0.002618699
291.45,0.0003316706
291.45,0.002638923
291.45,0.002663929
291.4501,0.002744763
291.4501,0.0003400335
291.4501,0.0003391694
291.4501,0.0003396427
291.4501,0.0003387421
291.45,0.0003172305
291.45,0.0003173107
291.45,0.002594931
291.45,0.002619259
291.45,0.0003346432
291.45,0.0003348271
291.45,0.0003350652
291.45,0.0003352957
291.45,0.002632678
291.45,0.0003313619
291.45,0.0003314863
291.45,0.002652499
291.45,0.002672377
291.4501,0.002558891
291.4501,0.0003399374
291.4501,0.0003215863
291.4501,0.0003390662
291.4501,0.0003205832
291.4501,0.0003359314
291.4501,0.0003353251
291.4501,0.0003353158
291.4501,0.0003346864
291.45,0.0003170907
291.45,0.0003172725
291.45,0.002669828
291.45,0.00263159
291.45,0.0003341729
291.45,0.0003346891
291.45,0.002649725
291.45,0.002665561
291.4501,0.002684351
291.4501,0.002575636
291.4501,0.002789262
291.4501,0.0003376429
291.4501,0.0003214257
291.4501,0.0003360112
291.4501,0.0003198756
291.4501,0.0003216531
291.4501,0.0003212974
291.4501,0.0003201982
291.4501,0.000319822
291.4501,0.002609411
291.4501,0.002655686
291.4502,0.002662354
291.4502,0.002671186
291.4503,0.002685018
291.4503,0.002833276
291.4503,0.002842649
291.4503,0.0003243711
291.4503,0.0003299474
291.4502,0.0003073296
291.4502,0.0003270946
291.4502,0.0003232785
291.4502,0.0003438838
291.4502,0.00215917
291.4503,0.00249681
291.4501,0.002969329
291.4503,0.002574191
291.45,0.002825863
291.45,0.0002971606
291.4501,0.0002491499
291.45,0.0003060546
291.4501,0.0003514986
291.4504,0.002544516
291.45,0.0003154393
291.45,0.0003300736
291.4504,0.002542894
291.45,0.0003368165
291.45,0.0003151851
291.45,0.0003339891
291.45,0.0003166366
291.45,0.0003162417
291.45,0.0003304376
291.4504,0.002544919
291.45,0.0003163418
291.45,0.0003308231
291.45,0.0003168521
291.45,0.0003310988
291.4503,0.002549655
291.45,0.0003168046
291.45,0.0003311738
291.4503,0.002447163
291.45,0.0003171527
291.4503,0.00272739
291.4502,0.0002915827
291.4502,0.0002915887
291.4503,0.0003335224
291.4503,0.0003187215
291.4496,0.002819258
291.4504,0.002801366
291.4503,0.003040553
291.4503,0.003022779
291.4503,0.002796014
291.4504,0.002724413
291.4504,0.00269751
291.4504,0.002687642
291.4503,0.002685488
291.4502,0.002693719
291.4502,0.002688658
291.4501,0.0003423857
291.4501,0.0003405869
291.4501,0.0003421786
291.4501,0.0003403591
291.4501,0.0003377513
291.4501,0.0003360652
291.4501,0.0003375386
291.4501,0.0003358533
291.4501,0.000321755
291.4501,0.0003202281
291.4501,0.0003213668
291.4501,0.0003198426
291.6807,0.00275235
291.4521,0.002629049
291.4505,0.002808702
291.4503,0.002829045
291.4503,0.00276225
291.4503,0.002721565
291.4503,0.002702096
291.4503,0.002692447
291.4503,0.002687539
291.4502,0.002691532
291.4502,0.002787002
291.4502,0.0003277634
291.4502,0.0003441595
291.4502,0.0003276643
291.4502,0.0003440219
291.4502,0.0003393459
291.4502,0.0003392432
291.4501,0.0003233834
291.4501,0.0003232962
297.7663,0.002375294
291.4753,0.002552966
291.4514,0.002551487
291.4503,0.002563096
291.4502,0.002564001
291.4502,0.002560275
291.4502,0.002557875
291.4502,0.002556794
291.4502,0.00255481
291.4502,0.00255394
291.4502,0.002447449
291.4502,0.002710944
291.4502,0.0002917324
291.4502,0.0003242474
291.4502,0.0003241914
291.4501,0.000313581
291.4502,0.0002917052
291.4501,0.0003135659
291.4501,0.000346359
291.4501,0.0003463309
291.4504,0.0001296669
291.4499,0.0002972159
291.4504,0.003209806
291.4502,0.0002937388
291.4499,0.0003119666
291.4502,0.0003016522
291.4504,0.0001994686
291.4504,0.0001549546
291.4504,0.0002525939
291.4503,0.002521712
291.4503,0.003262585
291.4503,0.0001706851
291.4503,0.002444634
291.4503,0.0001708747
291.4503,0.0003099573
291.4503,0.0003104761
291.4503,0.00268256
291.4504,0.002636415
291.4503,0.0003369051
291.4503,0.0003369175
291.45,0.0003151611
291.4503,0.002486483
291.45,0.0003152768
291.4501,0.0003151911
291.4501,0.0003154718
291.4504,0.002662412
291.45,0.0003413716
291.45,0.0003413919
291.45,0.0003304369
291.45,0.002680181
291.4503,0.002628951
291.45,0.0003305188
291.45,0.0003339539
291.45,0.0003341217
291.4504,0.002668042
291.45,0.0003153155
291.45,0.0003153406
291.45,0.0003306581
291.45,0.002605341
291.45,0.002618913
291.4502,0.002635239
291.45,0.0003307172
291.45,0.0003343949
291.45,0.0003345088
291.4503,0.002670996
291.45,0.0003155956
291.45,0.0003156133
291.45,0.0003311753
291.45,0.002610786
291.45,0.002616841
291.45,0.000334771
291.45,0.0003348431
291.45,0.002617793
291.4501,0.00264635
291.45,0.0003312227
291.4502,0.00267657
291.45,0.0003164489
291.45,0.0003164664
291.45,0.000331623
291.45,0.002612997
291.45,0.002618187
291.45,0.0003351836
291.45,0.000335557
291.45,0.0003352443
291.45,0.0003356179
291.45,0.002611613
291.45,0.002630283
291.4501,0.002660989
291.45,0.0003316753
291.4501,0.002663515
291.45,0.0003170665
291.45,0.0003170873
291.45,0.0003318335
291.45,0.00261285
291.45,0.002620235
291.45,0.0003356136
291.45,0.0003358309
291.45,0.0003357021
291.45,0.0003359288
291.45,0.00261293
291.45,0.0003319229
291.45,0.002627173
291.45,0.002654132
291.4501,0.002736697
291.4501,0.0003395652
291.4501,0.0003386576
291.4501,0.000339347
291.4501,0.0003384161
291.45,0.0003173674
291.45,0.0003174062
291.45,0.0003317017
291.45,0.002611982
291.45,0.002622265
291.45,0.0003355339
291.45,0.0003357845
291.45,0.000335726
291.45,0.0003360008
291.45,0.002620018
291.45,0.0003318334
291.45,0.0003318893
291.45,0.0003320285
291.45,0.002635945
291.45,0.00265734
291.45,0.002546483
291.4501,0.000338769
291.4501,0.0003203413
291.4501,0.0003383431
291.4501,0.0003198346
291.4501,0.0003350442
291.4501,0.0003344019
291.4501,0.0003348342
291.4501,0.0003341806
291.45,0.0003173985
291.45,0.0003174797
291.45,0.002697942
291.45,0.002624824
291.45,0.0003351543
291.45,0.0003357695
291.45,0.0003356564
291.45,0.0003363792
291.45,0.00263479
291.45,0.000331551
291.45,0.0003316484
291.45,0.002652321
291.45,0.0003173334
291.45,0.002669944
291.4501,0.002555633
291.4501,0.002768278
291.4501,0.0003350547
291.4501,0.000318862
291.4501,0.0003343998
291.4501,0.0003182589
291.4501,0.0003193945
291.4501,0.0003190087
291.4501,0.0003190076
291.4501,0.0003186172
291.45,0.002524362
291.45,0.00264018
291.45,0.0003358307
291.45,0.0003190104
291.45,0.002652125
291.4501,0.002666261
291.4501,0.002684115
291.4501,0.002768831
291.4502,0.002788384
291.4502,0.0003052337
291.4502,0.0003250674
291.4501,0.0003039025
291.4502,0.0003234598
291.4501,0.0003211647
291.4501,0.0003415915
291.4501,0.0003196727
291.4501,0.0003400456
291.4502,0.002704011
291.4503,0.002668081
291.4503,0.002664733
291.4503,0.002671689
291.4503,0.002684988
291.4503,0.002784874
291.4503,0.0003047967
291.4503,0.0003275973
291.4503,0.0003257432
291.4503,0.0003440001
291.4503,0.0003299464
291.4503,0.000302868
291.4503,0.0003231842
291.4503,0.0003243806
291.4502,0.000327094
291.4502,0.0003073198
291.4502,0.002050788
291.4502,0.002609705
291.4501,0.0003682335
291.4502,0.0003008919
291.4501,0.0002509084
291.4501,0.0002736157
291.4503,0.002391772
291.4502,0.00259173
291.4503,0.00254654
291.4501,0.002613718
291.4501,0.0003438486
291.4501,0.0003029971
291.4502,0.00254778
291.45,0.002871155
291.45,0.0003172564
291.45,0.0003139464
291.4501,0.0003728212
291.45,0.0003166706
291.4501,0.000377193
291.4503,0.002544198
291.45,0.0003170738
291.45,0.0003317246
291.4503,0.002545189
291.45,0.0003399015
291.45,0.0003167589
291.45,0.0003313265
291.4503,0.00254933
291.45,0.0003169315
291.45,0.0003318162
291.45,0.0003171469
291.4503,0.002495644
291.45,0.0003171072
291.4503,0.002710971
291.4502,0.0002915911
291.4503,0.0003242672
291.4502,0.0002915943
291.4503,0.0003283561
291.4503,0.0003135654
291.4925,0.0003051877
291.4515,0.002895282
291.4498,0.0002995855
291.4502,0.0003126707
291.4705,0.0003053232
291.4993,0.0003258625
291.4742,0.0003205353
291.451,0.00278352
291.4505,0.002973939
291.4503,0.002787332
291.4504,0.002726843
291.4504,0.002706142
291.4504,0.002697719
291.4503,0.002690982
291.4503,0.002692174
291.4502,0.002683894
291.4501,0.0003421245
291.4501,0.000340312
291.4501,0.0003419846
291.4501,0.0003401486
291.4501,0.0003374534
291.4501,0.0003357678
291.4501,0.0003373593
291.4501,0.0003356718
291.4501,0.0003212036
291.4501,0.0003196834
291.4501,0.0003211276
291.4501,0.0003196093
296.3601,0.002680564
291.4797,0.002799416
291.5984,0.0003238265
291.6386,0.0003445846
291.453,0.002596517
291.4509,0.002765615
291.4503,0.002740338
291.4503,0.002716949
291.4503,0.00270575
291.4503,0.002701284
291.4503,0.002695951
291.4502,0.002693821
291.4502,0.002783001
291.4502,0.0003275831
291.4502,0.0003439509
291.4502,0.0003274868
291.4502,0.0003438052
291.4502,0.0003391943
291.4502,0.0003391266
291.4501,0.0003232599
291.4501,0.000323233
300.1125,0.002373008
291.7808,0.002554266
291.4643,0.002542591
291.4521,0.002546245
291.4503,0.002553651
291.4502,0.002556357
291.4502,0.002558036
291.4502,0.00256121
291.4502,0.002562513
291.4502,0.002559416
291.4502,0.002495771
291.4502,0.002708998
291.4502,0.000291697
291.4502,0.000324131
291.4502,0.0003240535
291.4501,0.000313552
291.4501,0.0002916614
291.4501,0.0003135346
291.4501,0.0003463064
291.4501,0.0003462898
291.4504,0.0001527555
291.4507,0.0003116685
291.4507,0.003040937
291.4505,0.0003075439
291.4512,0.0003101193
291.4508,0.0003141532
291.4504,0.0002609289
291.4504,0.0001509591
291.4504,0.0002643233
291.4504,0.0002421262
291.45,0.0003092248
291.4503,0.0003155485
291.4503,0.0003097294
291.4506,0.003127956
291.4503,0.0001712391
291.4504,0.00245225
291.4503,0.0001720442
291.4503,0.0003107636
291.4503,0.0003110945
291.4503,0.00270494
291.4503,0.002644769
291.4503,0.0003369611
291.4503,0.000353239
291.45,0.0003153821
291.4503,0.002496194
291.45,0.0003155307
291.4501,0.0003155938
291.4501,0.000315985
291.4504,0.002676239
291.45,0.0003414132
291.45,0.0003414378
291.45,0.0003305939
291.4501,0.002688832
291.4503,0.002641028
291.45,0.0003306976
291.45,0.0003342177
291.45,0.0003344526
291.4504,0.002683382
291.45,0.0003153626
291.45,0.000315386
291.45,0.0003307739
291.45,0.002611167
291.45,0.002627022
291.4502,0.002645294
291.45,0.0003308501
291.45,0.0003345837
291.45,0.0003347482
291.4503,0.002679056
291.45,0.0003156339
291.45,0.000315656
291.45,0.0003312674
291.45,0.002614832
291.45,0.002621568
291.45,0.0003349121
291.45,0.0003350121
291.45,0.002622562
291.4501,0.002648611
291.45,0.0003313215
291.4502,0.002674365
291.45,0.0003164806
291.45,0.0003164983
291.45,0.0003317305
291.45,0.002616762
291.45,0.002620949
291.45,0.0003353345
291.45,0.0003357023
291.45,0.0003354045
291.45,0.0003357672
291.45,0.002612572
291.45,0.002628555
291.4501,0.002656594
291.45,0.0003317742
291.4501,0.00265746
291.45,0.0003171055
291.45,0.0003171212
291.45,0.0003320076
291.45,0.002618274
291.45,0.00262235
291.45,0.0003358434
291.45,0.0003360712
291.45,0.0003359043
291.45,0.000336129
291.45,0.002610767
291.45,0.0003320589
291.45,0.002621372
291.45,0.002647613
291.4501,0.002730404
291.4501,0.0003392991
291.4501,0.0003383611
291.4501,0.0003391316
291.4501,0.0003381704
291.45,0.0003174348
291.45,0.0003174552
291.45,0.0003320529
291.45,0.002621904
291.45,0.002624868
291.45,0.0003359856
291.45,0.0003362697
291.45,0.0003360791
291.45,0.0003363785
291.45,0.002614265
291.45,0.0003321954
291.45,0.0003321436
291.45,0.0003322888
291.45,0.002623669
291.45,0.002646729
291.45,0.002538594
291.4501,0.0003382504
291.4501,0.0003197622
291.4501,0.0003380046
291.4501,0.0003194654
291.4501,0.0003347493
291.4501,0.0003340886
291.4501,0.0003346512
291.4501,0.0003339823
291.45,0.0003175372
291.45,0.0003175754
291.45,0.002717259
291.45,0.002628621
291.45,0.0003361718
291.45,0.000336944
291.45,0.0003364
291.45,0.0003372261
291.45,0.002622454
291.45,0.0003319087
291.45,0.0003320231
291.45,0.0003321083
291.45,0.0003322341
291.45,0.00263543
291.45,0.0003174586
291.45,0.0003175435
291.45,0.002653997
291.45,0.002542454
291.4501,0.002759625
291.4501,0.000334108
291.4501,0.0003179284
291.4501,0.0003338771
291.4501,0.0003177173
291.4501,0.0003188479
291.4501,0.0003184542
291.4501,0.000318773
291.4501,0.0003183777
291.45,0.002539061
291.45,0.002633844
291.45,0.0003371357
291.45,0.0003206186
291.45,0.0003378731
291.45,0.000321575
291.45,0.002637873
291.45,0.0003318362
291.45,0.0003323944
291.45,0.002653129
291.45,0.0003173354
291.45,0.0003173007
291.45,0.002669131
291.4501,0.002744862
291.4501,0.002767065
291.4501,0.0003030898
291.4501,0.0003227365
291.4501,0.0003027601
291.4501,0.0003222711
291.4501,0.000318855
291.4501,0.0003391462
291.4501,0.0003184571
291.4501,0.0003387433
291.4501,0.002625364
291.4501,0.002649381
291.4501,0.002655602
291.4501,0.002667328
291.4501,0.002684254
291.4502,0.002683189
291.4502,0.000323974
291.4502,0.000341999
291.4501,0.0003220251
291.4502,0.0003401609
291.4502,0.0003250635
291.4502,0.0003212619
291.4502,0.0003196616
291.4502,0.0003052084
291.4502,0.0003234582
291.4502,0.0003038638
291.4502,0.002658229
291.4503,0.002670233
291.4504,0.002667673
291.4504,0.002672488
291.4504,0.00268481
291.4504,0.002833271
291.4503,0.0003275401
291.4504,0.0003275435
291.4503,0.0003439414
291.4503,0.0003439436
291.4503,0.0003391962
291.4503,0.000351683
291.4503,0.0003438602
291.4504,0.002085329
291.4503,0.002637404
291.4502,0.002757958
291.4505,0.003091543
291.4502,0.003059425
291.4502,0.0003843302
291.4502,0.0003383009
291.4506,0.00250439
291.4503,0.002415492
291.4504,0.00253133
291.4502,0.002495669
291.4502,0.002543418
291.4501,0.002646414
291.4501,0.0003717777
291.4501,0.0003135773
291.4501,0.0003815538
291.4501,0.0003187758
291.4503,0.002544882
291.4501,0.002892498
291.45,0.0003184712
291.45,0.0003193509
291.45,0.0003175022
291.4502,0.0003781921
291.45,0.0003179436
291.4502,0.0003786323
291.45,0.0003413926
291.4503,0.002545587
291.45,0.0003178827
291.45,0.0003328868
291.4503,0.002549278
291.45,0.0003170776
291.4503,0.002501176
291.45,0.0003172911
291.4503,0.002727462
291.4502,0.0002915917
291.4503,0.0003242138
291.4503,0.000324212
291.4502,0.0002915925
291.4502,0.0003135634
291.4502,0.0003135645
291.4503,0.0003463053
291.4698,0.0003250572
291.4552,0.002884991
291.4515,0.0003122851
291.4526,0.0003156867
291.4635,0.0003197658
291.4674,0.0003240531
291.465,0.0003203571
291.455,0.0003331086
291.4587,0.0003498828
291.5383,0.0003221376
291.5798,0.000337107
291.4526,0.002775324
291.4506,0.002759285
291.4503,0.002723875
291.4504,0.002715383
291.4504,0.002714677
291.4503,0.002705693
291.4503,0.002695599
291.4502,0.002676871
291.4501,0.0003419112
291.4501,0.0003400681
291.4501,0.000341747
291.4501,0.0003398687
291.4501,0.0003373111
291.4501,0.0003356213
291.4501,0.0003372416
291.4501,0.0003355436
291.4501,0.0003210944
291.4501,0.0003195771
291.4501,0.0003210698
291.4501,0.0003195522
293.6853,0.0003239949
299.2131,0.002763636
291.7724,0.002719579
296.5651,0.0003242095
293.1156,0.0003448096
295.7129,0.0003450413
291.4765,0.00275186
291.5077,0.0003440649
291.4952,0.0003440135
291.4565,0.002621224
291.4513,0.002707005
291.4503,0.002706311
291.4503,0.002706819
291.4503,0.002712838
291.4503,0.002713967
291.4502,0.002704605
291.4502,0.002825859
291.4502,0.0003273585
291.4502,0.0003436559
291.4502,0.000327141
291.4502,0.0003433512
291.4502,0.0003390665
291.4502,0.0003389745
291.4501,0.0003232156
291.4501,0.0003231975
300.4926,0.002374615
293.38,0.002563678
291.5778,0.002544925
291.4735,0.002539008
291.4526,0.002543993
291.4503,0.002550872
291.4502,0.002556484
291.4502,0.002564599
291.4502,0.002574506
291.4502,0.002574659
291.4502,0.002506664
291.4502,0.002720303
291.4501,0.0002916208
291.4502,0.0003239449
291.4502,0.0003237482
291.4501,0.0003135071
291.4501,0.0002915529
291.4501,0.0003134309
291.4501,0.000346272
291.4501,0.0003462469
291.4504,0.0001526767
291.453,0.0003143487
291.4542,0.003134759
291.4521,0.000320078
291.4573,0.0003172419
291.4558,0.0003281792
291.4505,0.000268119
291.4505,0.0001455762
291.4506,0.0002779595
291.4504,0.0003256868
291.4509,0.0003223879
291.4519,0.0003305433
291.4504,0.0003326952
291.4503,0.0002335659
291.451,0.0003101465
291.4503,0.0002959529
291.453,0.0003164028
291.4506,0.0001745768
291.4512,0.002451822
291.4511,0.0001724779
291.4505,0.0003114969
291.4509,0.0003116883
291.4504,0.002567301
291.4504,0.002651135
291.4503,0.0003435895
291.4503,0.0003609191
291.45,0.0003156761
291.4503,0.002558764
291.4501,0.000294624
291.4501,0.0003161742
291.4502,0.0002944266
291.4504,0.002692152
291.45,0.0003414917
291.4501,0.0003467782
291.45,0.0003307909
291.4501,0.002699958
291.4503,0.002658207
291.45,0.0003309253
291.45,0.0003345688
291.45,0.000334889
291.4504,0.002708602
291.45,0.0003154102
291.45,0.0003154315
291.45,0.0003309178
291.45,0.002618887
291.4501,0.002639748
291.4503,0.002664315
291.45,0.0003310147
291.45,0.0003348303
291.45,0.0003350563
291.4503,0.002699293
291.45,0.0003156789
291.45,0.0003157051
291.45,0.0003313748
291.45,0.002619764
291.45,0.002629256
291.45,0.0003350796
291.45,0.0003352246
291.45,0.002633258
291.4501,0.002658076
291.45,0.0003314399
291.4502,0.002677527
291.45,0.0003165188
291.45,0.0003165366
291.45,0.0003318193
291.45,0.00262013
291.45,0.002625124
291.45,0.0003354718
291.45,0.000335833
291.45,0.0003355663
291.45,0.0003359118
291.45,0.00261709
291.45,0.002630885
291.4501,0.002653834
291.45,0.0003318666
291.4501,0.002647958
291.45,0.0003171359
291.45,0.0003171524
291.45,0.0003321129
291.45,0.002621724
291.45,0.002624785
291.45,0.0003359905
291.45,0.0003362112
291.45,0.0003360506
291.45,0.0003362629
291.45,0.002611421
291.45,0.0003321515
291.45,0.00261943
291.45,0.002643041
291.4501,0.002723347
291.4501,0.0003390421
291.4501,0.0003380687
291.4501,0.0003388284
291.4501,0.0003378256
291.45,0.0003174736
291.45,0.0003174863
291.45,0.0003322284
291.45,0.002627478
291.45,0.002626977
291.45,0.0003362235
291.45,0.0003365261
291.45,0.0003362814
291.45,0.0003365844
291.45,0.002611969
291.45,0.0003323775
291.45,0.0003322818
291.45,0.0003324278
291.45,0.002617569
291.45,0.00263986
291.45,0.002532676
291.4501,0.0003379426
291.4501,0.0003194105
291.4501,0.0003377452
291.4501,0.0003191778
